Interview,104,101,95,96,97,94,76,80,81,77,78,91,102,79,82,98,15,9,10,11,12,83,84,85,86,87,88,89,90,1,2,4,99,5,Q25_13,Q25_14,Q25_15,Q25_16,Q25_17,Q25_18,Q25_19,Q25_20,Q25_23,Q25_21,Q25_22,Q25_24,Q25_25,Q25_26,Q25_177,Q25_110,27,26,6,Q7_27,Q7_28,Q7_29,Q7_30,Q7_31,Q7_32,Q7_33,Q7_34,Q7_35,Q7_36,Q7_37,8,30,29,100,32,33,34,35,36,103,14
1,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,3803219,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5803444,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,5804276,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,5804281,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,7804775,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
106,43,0,0,0,0,46,50,176,0,0,0,0,0,0,0,0,0,0,0,0,167,173,0,7804776,175,3229,09,ARIÈGE,09130,5,SUD OUEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,46538,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
108,43,0,0,0,0,46,50,176,0,0,0,0,0,0,0,0,0,0,0,0,167,173,0,7804777,175,6813,19,CORRÈZE,19170,5,SUD OUEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1108,44,0,0,0,0,46,49,176,0,0,0,0,0,0,0,0,0,0,0,0,168,173,0,5804286,175,10758,28,EURE-ET-LOIR,28140,3,BP OUEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1109,44,0,0,0,0,46,50,176,0,cfgb,68,89,77,75,81,43271,13,185,sdfg,0,166,173,42,7804961,175,31177,76,SEINE-MARITIME,76170,3,BP OUEST,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48671,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1114,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,167,174,0,52588fg,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5803447,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1115,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,168,174,0,52589,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1118,43,0,0,0,0,45,51,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,7805369,175,11918,31,HAUTE-GARONNE,31130,5,SUD OUEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1119,44,0,0,0,0,47,51,176,0,0,0,0,0,0,0,0,0,0,0,0,168,174,0,7805370,175,35539,89,YONNE,89200,2,BP EST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,54302,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1121,44,0,0,0,0,48,53,176,0,0,0,0,0,0,0,0,0,0,0,0,168,173,0,7805371,175,1936,06,ALPES-MARITIMES,06750,6,MEDITERRANEE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1122,43,0,0,0,0,46,51,176,0,0,0,0,0,0,0,0,15,187,0,0,166,173,0,7805375,175,261,01,AIN,01960,7,CENTRE EST,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1123,43,0,0,0,0,46,50,176,0,0,0,0,0,0,0,0,NSP,0,0,0,168,173,0,7805376,175,11417,20,CORSE,20230,6,MEDITERRANEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1124,44,0,0,0,0,47,50,176,0,e,0,0,0,0,0,0,13,188,d,0,166,173,NSP,55474,175,11417,20,CORSE,20230,6,MEDITERRANEE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
1125,43,0,0,0,0,46,50,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,7805465,175,17109,44,LOIRE-ATLANTIQUE,44770,4,OUEST,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1126,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,7805467,175,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5803449,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,7805469,175,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1129,43,0,0,0,0,46,51,176,0,0,68,NSP,NSP,71,71,43376,0,0,aa,0,168,173,NSP,7805470,175,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,173,0,7805473,175,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,7805475,175,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1132,44,0,0,0,0,46,53,176,0,0,0,0,0,0,0,0,0,0,0,0,167,173,0,55596,175,11918,31,HAUTE-GARONNE,31130,5,SUD OUEST,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1133,44,0,0,0,0,48,50,176,0,0,0,0,0,0,0,0,20,0,0,0,166,174,0,7805481,175,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1134,44,0,0,0,0,46,51,176,0,test,64,82,73,75,76,43346,21,181,test,0,166,174,40,7805482,175,23375,59,NORD,59000,1,NORD,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1135,43,0,0,0,0,47,52,55,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,57646,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1136,43,0,0,0,0,46,49,176,0,0,0,0,0,0,0,0,0,0,0,0,167,173,0,7805566,175,6813,19,CORRÈZE,19170,5,SUD OUEST,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5803450,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,758,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,63439,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1139,44,0,0,0,0,46,51,176,0,0,0,0,0,0,0,0,13,0,0,0,167,173,0,8805674,175,14616,37,INDRE-ET-LOIRE,37550,3,BP OUEST,-1,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,14,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1141,43,0,0,0,0,46,51,176,0,0,0,0,0,0,0,0,23,0,0,0,166,173,0,8805678,175,17109,44,LOIRE-ATLANTIQUE,44770,4,OUEST,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,13,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1143,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8805687,175,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,28,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1145,NSP,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1146,43,0,0,0,0,45,53,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8806040,175,261,01,AIN,01960,7,CENTRE EST,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5803451,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,34,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,40,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1149,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,8805680,175,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1150,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8806042,175,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1151,43,0,0,0,0,46,52,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8805688,175,13237,33,GIRONDE,33600,5,SUD OUEST,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1152,44,0,0,0,0,48,51,176,0,0,66,77,71,74,76,43615,25,186,d,0,167,173,40,7805469,175,13596,34,HÉRAULT,34970,6,MEDITERRANEE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,9,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1154,43,0,0,0,0,46,50,56,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,74194,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1155,44,0,0,0,0,46,49,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8806052,175,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1156,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8805687,175,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,5803454,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1157,44,0,0,0,0,46,51,55,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,74196,175,3804,11,AUDE,11510,6,MEDITERRANEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1158,43,0,0,0,0,47,51,56,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,74195,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1159,43,0,0,0,0,46,51,176,0,0,0,0,0,0,0,0,0,0,0,0,168,173,0,8806078,175,27427,66,PYRÉNÉES-ORIENTALES,66600,6,MEDITERRANEE,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1160,44,0,0,0,0,46,50,176,0,0,0,0,0,0,0,0,0,0,0,0,168,173,0,7805473,175,10758,28,EURE-ET-LOIR,28140,3,BP OUEST,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1161,44,0,0,0,0,46,50,176,0,0,0,0,0,0,0,0,0,0,0,0,168,174,0,8806080,175,11417,20,CORSE,20230,6,MEDITERRANEE,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1162,43,0,0,0,0,46,50,176,0,0,0,0,0,0,0,0,20,0,0,0,166,174,0,7804777,175,6813,19,CORRÈZE,19170,5,SUD OUEST,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
1163,44,0,0,0,0,46,51,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8806082,175,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1164,43,0,0,0,0,47,51,56,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,76057,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1165,43,0,0,0,0,46,51,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8805675,175,6813,19,CORR�ZE,19170,5,SUD OUEST,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1166,44,0,0,0,0,47,50,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8806084,175,1004,02,AISNE,02160,2,BP EST,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16026,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1167,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,7805467,175,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1168,43,0,0,0,0,47,51,176,0,0,0,0,0,0,0,0,24,186,wq,0,166,173,0,7804668,175,11417,20,CORSE,20230,6,MEDITERRANEE,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1169,43,0,0,0,0,46,49,56,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,76167,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1170,44,0,0,0,0,47,51,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8806089,175,284,01,AIN,01370,7,CENTRE EST,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1171,44,0,0,0,0,46,50,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8806091,175,6813,19,CORR�ZE,19170,5,SUD OUEST,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1172,44,0,0,0,0,48,51,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8806179,175,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1173,43,0,0,0,0,46,50,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,7804776,175,3229,09,ARIÈGE,09130,5,SUD OUEST,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1174,44,0,0,0,0,47,49,176,0,rsg,64,87,83,72,72,43654,19,185,bd,0,166,173,39,8806182,175,23375,59,NORD,59000,1,NORD,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,45,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,79725,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
17,43,0,0,0,0,46,50,176,0,z,64,73,70,71,71,42893,24,185,0,0,168,173,39,5803538,175,260,01,AIN,01630,7,CENTRE EST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
1177,43,0,0,0,0,47,50,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8806280,175,11965,31,HAUTE-GARONNE,31150,5,SUD OUEST,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
