"SbjNum","VAR00001","Date","Srvyr","DC1","DC2","DEPARTAMENTO","PROVINCIA","DISTRITO","DC4","DC5","mp1","mp2","I_1_mp3","I_2_mp3","I_3_mp3","I_4_mp3","mp4","mp5","mp6","mp7","mp8","mp9","mp10","mp11","I_1_mp12","I_2_mp12","I_3_mp12","I_4_mp12","I_5_mp12","I_6_mp12","I_7_mp12","I_8_mp12","I_9_mp12","I_10_mp12","I_11_mp12","I_12_mp12","I_13_mp12","I_14_mp12","mp12x","mp13","mp14","mp15","mp16","mp17","mp18_O1","mp18_O2","mp18_O3","mp18_O4","mp18_O5","mp18_O6","mp18_O7","mp18_O8","mp18_O9","mp18_O10","mp18_O11","mp18_O12","mp18_O13","mp18_O14","mp18_O15","mp18_O16","mp18_O17","mp18_O18","mp18_O19","mp19","mp20"
196956540,836,"2024-02-03 10:05:11","ENCUESTADOR 4",2,45,10,1006,100605,2,-1,11,1,1,2,2,2,1,1,6,1,1.0,3.0,-1.0,10.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,2.0,-1.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0
196956541,86845,"2024-02-03 10:36:14","ENCUESTADOR 4",2,38,10,1006,100605,2,-1,2,1,1,2,2,2,1,3,5,5,5.0,3.0,-1.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,-1.0,3.0,1.0,6.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
196956542,49448,"2024-02-03 10:35:19","ENCUESTADOR 72",1,31,21,2104,210401,2,-1,14,-1,-1,-1,-1,-1,1,1,1,1,2.0,2.0,1.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,-1.0,4.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4.0
196952275,5425,"2024-02-03 09:10:23","ENCUESTADOR 92",2,18,20,2001,200104,1,3,14,-1,-1,-1,-1,-1,1,1,1,1,1.0,2.0,1.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,-1.0,1.0,1.0,5.0,6.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
196953627,94630,"2024-02-03 09:29:08","ENCUESTADOR 42",2,41,14,1401,140105,1,4,2,4,1,2,2,2,1,1,3,2,4.0,3.0,-1.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
196948797,97178,"2024-02-03 07:44:38","ENCUESTADOR 76",2,20,8,804,80401,2,-1,2,5,1,2,2,2,1,1,1,1,1.0,3.0,-1.0,7.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,-1.0,3.0,1.0,4.0,10.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,4.0
196950161,35777,"2024-02-03 08:08:11","ENCUESTADOR 42",1,27,14,1401,140105,1,4,1,1,1,2,2,2,1,2,4,5,1.0,3.0,-1.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,-1.0,2.0,1.0,6.0,-1.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
196950973,44416,"2024-02-03 08:29:27","ENCUESTADOR 77",1,59,10,1001,100102,1,5,13,1,1,2,2,2,1,2,7,5,1.0,2.0,7.0,5.0,4.0,5.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,1.0,2.0,-1.0,3.0,2.0,-1.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
196957103,89768,"2024-02-03 10:50:00","ENCUESTADOR 77",2,19,10,1001,100102,1,5,2,5,1,2,2,2,1,1,7,1,2.0,3.0,-1.0,9.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,2.0,-1.0,3.0,1.0,3.0,7.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0
196950491,47843,"2024-02-03 08:05:03","ENCUESTADOR 76",2,38,8,804,80401,2,-1,1,12,2,2,2,2,1,1,1,1,1.0,1.0,11.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,-1.0,3.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0
196956846,2277,"2024-02-03 10:26:42","ENCUESTADOR 80",2,30,4,401,40102,1,5,2,3,1,2,2,2,1,1,3,2,2.0,1.0,12.0,10.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
196956609,49871,"2024-02-03 10:27:05","ENCUESTADOR 12",1,28,15,1501,150104,1,4,3,6,1,2,2,1,1,2,2,5,1.0,2.0,8.0,10.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,6.0,4.0,4.0,5.0,1.0,2.0,-1.0,3.0,1.0,5.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
196957106,90265,"2024-02-03 10:44:46","ENCUESTADOR 69",1,33,2,218,21801,1,4,14,-1,-1,-1,-1,-1,1,3,2,5,2.0,1.0,17.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,1.0,2.0,-1.0,1.0,1.0,1.0,4.0,7.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
196957108,30871,"2024-02-02 18:05:07","ENCUESTADOR 67",2,21,4,401,40101,1,3,14,-1,-1,-1,-1,-1,1,1,1,2,1.0,2.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,-1.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4.0
196951109,45258,"2024-02-03 08:37:12","ENCUESTADOR 42",1,60,14,1401,140105,1,4,14,-1,-1,-1,-1,-1,1,1,3,1,7.0,1.0,1.0,98.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4.0
196950212,31305,"2024-02-02 17:19:50","ENCUESTADOR 25",2,49,15,1501,150113,1,2,14,-1,-1,-1,-1,-1,1,3,4,5,2.0,3.0,-1.0,6.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,-1.0,2.0,1.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0
196950210,97539,"2024-02-03 08:10:39","ENCUESTADOR 67",2,54,4,401,40112,1,2,14,-1,-1,-1,-1,-1,1,2,3,5,1.0,3.0,-1.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
196957120,4091,"2024-02-03 10:49:08","ENCUESTADOR 76",2,48,8,804,80401,2,-1,14,-1,-1,-1,-1,-1,1,1,1,1,1.0,1.0,17.0,9.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,1.0,2.0,-1.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
196957505,65287,"2024-02-03 10:54:58","ENCUESTADOR 85",1,58,15,1501,150143,1,3,2,2,1,2,2,2,1,1,4,1,2.0,3.0,-1.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,1.0,1.0,4.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
196957939,18484,"2024-02-03 11:11:14","ENCUESTADOR 23",2,65,26,1502,150201,1,4,3,5,1,2,2,1,1,1,1,1,4.0,1.0,4.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,3.0
196951805,9868,"2024-02-03 09:03:47","ENCUESTADOR 42",2,55,14,1401,140105,1,4,14,-1,-1,-1,-1,-1,1,1,2,1,2.0,5.0,-1.0,-1.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4.0
196951940,41007,"2024-02-03 09:01:07","ENCUESTADOR 85",2,44,15,1501,150143,1,3,13,1,1,2,2,2,1,3,3,5,4.0,2.0,17.0,8.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,-1.0,1.0,1.0,10.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
196956574,62186,"2024-02-03 10:05:38","ENCUESTADOR 21",1,32,15,1501,150125,1,5,2,5,1,2,1,1,1,2,1,3,1.0,3.0,-1.0,9.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,2.0,-1.0,3.0,1.0,1.0,5.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
196958092,3630,"2024-02-03 11:02:32","ENCUESTADOR 42",2,21,14,1401,140105,1,4,7,1,1,1,2,1,1,1,2,1,4.0,3.0,-1.0,8.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,-1.0,3.0,1.0,11.0,6.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
196958202,74009,"2024-02-03 11:09:48","ENCUESTADOR 30",1,65,15,1501,150101,1,3,7,2,1,2,2,2,1,1,1,2,4.0,2.0,32.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
196957023,97522,"2024-02-03 09:50:27","ENCUESTADOR 60",1,21,21,2111,211101,1,5,1,3,1,2,2,2,1,1,5,5,2.0,3.0,-1.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,-1.0,3.0,1.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3.0
197018185,92899,"2024-02-04 14:11:00","ENCUESTADOR 69",1,53,2,218,21801,1,4,7,2,1,2,2,2,1,1,1,1,1.0,2.0,17.0,10.0,4.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0,6.0,3.0,3.0,3.0,1.0,2.0,-1.0,3.0,1.0,4.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
197026224,82367,"2024-02-04 15:48:22","ENCUESTADOR 61",2,58,16,1601,160101,1,5,7,1,2,2,2,2,1,1,3,1,1.0,3.0,-1.0,10.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
197025121,83879,"2024-02-04 15:41:16","ENCUESTADOR 75",1,50,8,813,81301,1,4,2,2,1,2,2,2,1,3,7,5,1.0,2.0,30.0,9.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,1.0,2.0,-1.0,2.0,1.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
197018535,27532,"2024-02-04 14:01:19","ENCUESTADOR 91",1,40,15,1501,150132,1,3,14,-1,-1,-1,-1,-1,1,4,-1,-1,6.0,2.0,32.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,-1.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,1.0
197129288,39309,"2024-02-06 15:21:51","ENCUESTADOR 31",2,22,15,1501,150122,1,3,7,3,1,1,2,1,1,3,5,5,1.0,2.0,12.0,10.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
197029549,13951,"2024-02-03 13:49:58","ENCUESTADOR 47",2,30,11,1101,110106,2,-1,4,2,1,2,2,2,1,2,7,5,1.0,2.0,3.0,9.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,-1.0,2.0,1.0,3.0,4.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0
197007094,79351,"2024-02-04 11:14:52","ENCUESTADOR 67",1,34,4,405,40520,2,-1,5,4,1,2,2,2,1,1,7,1,2.0,2.0,12.0,8.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,-1.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2.0
197015691,57227,"2024-02-04 13:24:06","ENCUESTADOR 73",2,40,15,1501,150110,1,3,1,1,1,2,2,1,1,1,1,2,2.0,3.0,-1.0,10.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
197011673,50983,"2024-02-04 12:03:45","ENCUESTADOR 32",2,39,12,1201,120114,1,4,13,1,1,2,2,2,1,1,1,2,2.0,2.0,30.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,-1.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4.0
197007483,83699,"2024-02-04 11:31:16","ENCUESTADOR 30",2,25,15,1501,150132,1,3,1,3,1,1,1,1,1,2,1,3,2.0,2.0,8.0,10.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,-1.0,3.0,1.0,4.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
197029614,6022,"2024-02-04 11:19:04","ENCUESTADOR 47",2,54,11,1102,110201,1,5,7,2,1,2,2,2,1,1,7,6,1.0,2.0,10.0,10.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
197006289,68792,"2024-02-04 11:18:29","ENCUESTADOR 20",2,20,15,1501,150132,1,3,14,-1,-1,-1,-1,-1,1,2,7,5,1.0,1.0,17.0,10.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
197005486,13015,"2024-02-04 10:53:35","ENCUESTADOR 60",1,34,21,2111,211101,1,4,14,-1,-1,-1,-1,-1,1,1,7,1,2.0,3.0,-1.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,-1.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,1.0
197004822,73678,"2024-02-03 11:43:47","ENCUESTADOR 4",1,48,10,1006,100601,2,-1,14,-1,-1,-1,-1,-1,1,1,6,1,1.0,1.0,13.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,3.0,3.0,3.0,1.0,2.0,-1.0,2.0,1.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4.0
197000434,40448,"2024-02-04 09:57:00","ENCUESTADOR 85",1,38,15,1501,150143,1,3,6,2,1,2,1,2,1,1,1,2,5.0,2.0,17.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,-1.0,3.0,1.0,1.0,5.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
196989749,41801,"2024-02-03 18:01:23","ENCUESTADOR 43",1,44,7,701,70101,1,2,7,3,1,2,1,2,1,2,7,3,2.0,2.0,12.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,1.0,2.0,-1.0,2.0,1.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
196981996,92657,"2024-02-03 14:22:02","ENCUESTADOR 34",2,43,21,2102,210204,2,-1,14,-1,-1,-1,-1,-1,1,1,1,1,1.0,3.0,-1.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,-1.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0
